transaction_id,timestamp,account_id,user_id,amount,transaction_type,merchant,card_number,location,status,description,risk_score,day_of_week,hour,is_weekend
TXN00000786,2024-06-11 19:35:13,ACC000149,USER0323,415.03,transfer,McDonald's,****8308,"Houston, TX",success,Normal transfer transaction,0.17,Tuesday,19,False
TXN00000836,2024-06-11 20:49:22,ACC000057,USER0153,132.24,withdrawal,Best Buy,****7194,"Phoenix, AZ",success,Normal purchase transaction,0.15,Tuesday,20,False
TXN00000319,2024-06-11 21:37:07,ACC000130,USER0069,726.77,transfer,Amazon,****9689,"Jacksonville, FL",success,Normal purchase transaction,0.21,Tuesday,21,False
TXN00000001,2024-06-12 03:01:47,ACC000189,USER0053,48.53,payment,Target,****7912,"New York, NY",success,Normal purchase transaction,0.12,Wednesday,3,False
TXN00000489,2024-06-12 03:45:07,ACC000097,USER0337,122.91,payment,Shell Gas,****2816,"Jacksonville, FL",success,Normal withdrawal transaction,0.15,Wednesday,3,False
TXN00000783,2024-06-12 04:56:17,ACC000165,USER0128,832.5,withdrawal,Starbucks,****1022,"Austin, TX",success,Normal deposit transaction,0.23,Wednesday,4,False
TXN00000451,2024-06-12 06:00:40,ACC000018,USER0158,59.92,deposit,Bank ATM,****1100,"Los Angeles, CA",success,Normal deposit transaction,0.17,Wednesday,6,False
TXN00000301,2024-06-12 08:49:34,ACC000013,USER0339,120.82,purchase,Amazon,****1790,"Jacksonville, FL",success,Normal purchase transaction,0.18,Wednesday,8,False
CARD_FRAUD_0032,2024-06-12 12:00:00,CARD_FRAUD_ACC_017,CARD_FRAUD_USER_007,832.79,purchase,Gas Station,****1114,Foreign Country,pending,Fraudulent card usage,0.66,Wednesday,12,False
TXN00000250,2024-06-12 12:04:37,ACC000034,USER0122,89.82,deposit,Home Depot,****6161,"San Antonio, TX",success,Normal deposit transaction,0.16,Wednesday,12,False
TXN00000675,2024-06-12 18:41:02,ACC000116,USER0442,179.5,withdrawal,Restaurant,****4581,"Phoenix, AZ",success,Normal transfer transaction,0.28,Wednesday,18,False
CARD_FRAUD_0033,2024-06-12 19:00:00,CARD_FRAUD_ACC_015,CARD_FRAUD_USER_018,1408.54,purchase,Suspicious Merchant,****1116,Unusual Location,success,Fraudulent card usage,0.72,Wednesday,19,False
TXN00000537,2024-06-12 20:30:07,ACC000107,USER0092,179.07,transfer,Best Buy,****1466,"Los Angeles, CA",success,Normal deposit transaction,0.2,Wednesday,20,False
TXN00000974,2024-06-12 22:03:20,ACC000050,USER0336,111.1,payment,Amazon,****6450,"Austin, TX",success,Normal deposit transaction,0.28,Wednesday,22,False
TXN00000007,2024-06-12 22:35:14,ACC000199,USER0029,169.36,withdrawal,Walmart,****6168,"San Antonio, TX",success,Normal deposit transaction,0.11,Wednesday,22,False
TXN00000432,2024-06-12 23:17:09,ACC000196,USER0314,347.8,payment,Home Depot,****4783,"San Jose, CA",success,Normal withdrawal transaction,0.15,Wednesday,23,False
FRAUD_AMT_00028,2024-06-13 04:37:00,FRAUD_AMT_017,FRAUD_USER_024,50000.0,withdrawal,Unknown Merchant,****3770,Cayman Islands,success,Unusual high-value transaction,0.74,Thursday,4,False
TIME_ANOM_0007,2024-06-13 05:24:30,TIME_FRAUD_ACC_003,TIME_FRAUD_USER_001,6275.58,withdrawal,Online Transfer,****3979,Online,success,Transaction at unusual time,0.83,Thursday,5,False
TXN00000531,2024-06-13 06:37:33,ACC000072,USER0101,187.45,purchase,Target,****9821,"San Diego, CA",success,Normal purchase transaction,0.3,Thursday,6,False
TXN00000405,2024-06-13 10:07:06,ACC000034,USER0092,18.0,purchase,Grocery Store,****2753,"San Diego, CA",success,Normal withdrawal transaction,0.12,Thursday,10,False
TXN00000011,2024-06-13 10:07:18,ACC000185,USER0449,93.48,deposit,Shell Gas,****9317,"Los Angeles, CA",success,Normal deposit transaction,0.27,Thursday,10,False
TXN00000554,2024-06-13 12:22:30,ACC000125,USER0262,190.28,deposit,McDonald's,****8448,"Los Angeles, CA",success,Normal purchase transaction,0.15,Thursday,12,False
TXN00000258,2024-06-13 16:15:40,ACC000098,USER0401,215.62,deposit,Pharmacy,****9921,"San Diego, CA",success,Normal deposit transaction,0.28,Thursday,16,False
TXN00000333,2024-06-13 19:58:39,ACC000083,USER0196,12.78,purchase,Restaurant,****5203,"Dallas, TX",success,Normal deposit transaction,0.1,Thursday,19,False
CARD_FRAUD_0010,2024-06-13 22:00:00,CARD_FRAUD_ACC_007,CARD_FRAUD_USER_004,1.4,purchase,Suspicious Merchant,****1113,Foreign Country,pending,Card testing transaction,0.7,Thursday,22,False
TXN00000176,2024-06-13 23:41:26,ACC000115,USER0446,178.81,transfer,Restaurant,****2314,"Austin, TX",success,Normal payment transaction,0.13,Thursday,23,False
TXN00000184,2024-06-14 02:59:28,ACC000049,USER0027,779.67,deposit,Restaurant,****1647,"Los Angeles, CA",success,Normal withdrawal transaction,0.26,Friday,2,False
TXN00000984,2024-06-14 03:11:58,ACC000140,USER0096,36.74,purchase,Supermarket,****8478,"San Jose, CA",success,Normal payment transaction,0.24,Friday,3,False
TXN00000219,2024-06-14 05:35:10,ACC000081,USER0432,32.36,transfer,Walmart,****6882,"New York, NY",success,Normal transfer transaction,0.13,Friday,5,False
TXN00000562,2024-06-14 09:37:05,ACC000087,USER0087,443.93,purchase,Bank ATM,****1612,"San Diego, CA",success,Normal transfer transaction,0.21,Friday,9,False
TXN00000195,2024-06-14 10:36:54,ACC000059,USER0109,935.32,payment,Pharmacy,****5441,"New York, NY",success,Normal purchase transaction,0.24,Friday,10,False
TXN00000091,2024-06-14 11:03:25,ACC000117,USER0047,193.8,withdrawal,Amazon,****1828,"Philadelphia, PA",success,Normal withdrawal transaction,0.3,Friday,11,False
TXN00000255,2024-06-14 14:51:08,ACC000085,USER0063,170.22,purchase,Supermarket,****1829,"Chicago, IL",success,Normal payment transaction,0.19,Friday,14,False
TXN00000341,2024-06-14 16:09:10,ACC000065,USER0100,125.29,purchase,Shell Gas,****1891,"Dallas, TX",success,Normal transfer transaction,0.23,Friday,16,False
TXN00000674,2024-06-14 16:23:31,ACC000183,USER0192,39.9,payment,Pharmacy,****9106,"San Diego, CA",success,Normal deposit transaction,0.22,Friday,16,False
CARD_FRAUD_0005,2024-06-14 17:00:00,CARD_FRAUD_ACC_018,CARD_FRAUD_USER_007,5.7,purchase,Electronics Store,****1116,Foreign Country,declined,Card testing transaction,0.83,Friday,17,False
TXN00000973,2024-06-14 17:51:06,ACC000183,USER0079,10.62,withdrawal,McDonald's,****2356,"San Antonio, TX",success,Normal purchase transaction,0.11,Friday,17,False
TXN00000803,2024-06-14 22:00:18,ACC000165,USER0017,16.7,payment,Shell Gas,****9245,"Chicago, IL",success,Normal purchase transaction,0.18,Friday,22,False
TXN00000048,2024-06-15 01:48:01,ACC000040,USER0123,216.3,withdrawal,Pharmacy,****2874,"San Jose, CA",success,Normal withdrawal transaction,0.19,Saturday,1,True
TXN00000655,2024-06-15 01:54:20,ACC000071,USER0063,199.05,payment,Supermarket,****9119,"Philadelphia, PA",success,Normal payment transaction,0.25,Saturday,1,True
TXN00000466,2024-06-15 02:50:19,ACC000106,USER0123,83.16,payment,Best Buy,****9977,"Chicago, IL",success,Normal transfer transaction,0.18,Saturday,2,True
TXN00000882,2024-06-15 03:21:38,ACC000124,USER0354,61.66,deposit,Walmart,****2989,"Jacksonville, FL",success,Normal payment transaction,0.23,Saturday,3,True
TXN00000745,2024-06-15 03:48:48,ACC000031,USER0093,133.42,payment,Shell Gas,****1087,"Dallas, TX",success,Normal transfer transaction,0.26,Saturday,3,True
TXN00000750,2024-06-15 05:25:29,ACC000109,USER0482,54.56,withdrawal,Grocery Store,****2156,"Austin, TX",success,Normal deposit transaction,0.3,Saturday,5,True
CARD_FRAUD_0011,2024-06-15 06:00:00,CARD_FRAUD_ACC_019,CARD_FRAUD_USER_020,5.46,purchase,Online Store,****1111,High-Risk Area,success,Card testing transaction,0.87,Saturday,6,True
TXN00000607,2024-06-15 07:27:53,ACC000049,USER0045,159.05,deposit,Supermarket,****3427,"San Diego, CA",success,Normal transfer transaction,0.1,Saturday,7,True
TXN00000350,2024-06-15 10:06:45,ACC000190,USER0135,418.8,payment,Shell Gas,****7171,"Austin, TX",success,Normal transfer transaction,0.17,Saturday,10,True
TXN00000742,2024-06-15 12:17:40,ACC000031,USER0060,76.63,purchase,Starbucks,****9015,"Austin, TX",success,Normal payment transaction,0.14,Saturday,12,True
TXN00000624,2024-06-15 14:44:22,ACC000051,USER0452,523.6,deposit,Target,****1605,"Dallas, TX",success,Normal deposit transaction,0.18,Saturday,14,True
TXN00000019,2024-06-15 17:53:00,ACC000043,USER0209,4394.78,transfer,Pharmacy,****4502,"San Antonio, TX",success,Normal purchase transaction,0.13,Saturday,17,True
TXN00000205,2024-06-15 19:08:19,ACC000052,USER0246,189.72,deposit,Shell Gas,****7524,"Philadelphia, PA",success,Normal deposit transaction,0.25,Saturday,19,True
TXN00000440,2024-06-15 22:50:10,ACC000116,USER0325,291.33,deposit,Target,****9582,"Jacksonville, FL",success,Normal transfer transaction,0.25,Saturday,22,True
TXN00000367,2024-06-16 00:10:05,ACC000102,USER0208,482.5,payment,Grocery Store,****9482,"New York, NY",success,Normal purchase transaction,0.28,Sunday,0,True
TXN00000351,2024-06-16 02:33:16,ACC000133,USER0208,181.91,deposit,Online Store,****8976,"San Diego, CA",success,Normal payment transaction,0.1,Sunday,2,True
TIME_ANOM_0008,2024-06-16 04:56:21,TIME_FRAUD_ACC_002,TIME_FRAUD_USER_006,1620.01,transfer,Night Transaction,****5916,Unusual Location,success,Transaction at unusual time,0.76,Sunday,4,True
FRAUD_AMT_00014,2024-06-16 05:43:00,FRAUD_AMT_019,FRAUD_USER_042,100000.0,withdrawal,Unknown Merchant,****7722,"Miami, FL",success,Unusual high-value transaction,0.86,Sunday,5,True
TXN00000311,2024-06-16 10:00:45,ACC000186,USER0290,794.9,withdrawal,Bank ATM,****9504,"Dallas, TX",success,Normal payment transaction,0.12,Sunday,10,True
TXN00000156,2024-06-16 18:36:14,ACC000162,USER0370,336.41,payment,Restaurant,****3421,"Austin, TX",success,Normal withdrawal transaction,0.11,Sunday,18,True
TXN00000363,2024-06-17 03:47:14,ACC000042,USER0052,141.37,withdrawal,Restaurant,****6544,"Dallas, TX",success,Normal payment transaction,0.24,Monday,3,False
FRAUD_AMT_00005,2024-06-17 04:17:00,FRAUD_AMT_011,FRAUD_USER_007,319585.75,transfer,Luxury Dealer,****1296,Monaco,success,Unusual high-value transaction,0.76,Monday,4,False
TXN00000737,2024-06-17 05:01:35,ACC000122,USER0179,87.38,transfer,Restaurant,****2176,"Dallas, TX",success,Normal deposit transaction,0.16,Monday,5,False
TXN00000317,2024-06-17 07:00:21,ACC000075,USER0281,128.56,payment,Online Store,****2741,"New York, NY",success,Normal withdrawal transaction,0.2,Monday,7,False
TXN00000831,2024-06-17 08:19:53,ACC000002,USER0461,3693.2,transfer,Walmart,****1254,"New York, NY",success,Normal withdrawal transaction,0.26,Monday,8,False
TXN00000683,2024-06-17 11:21:14,ACC000104,USER0391,138.72,payment,CVS Pharmacy,****6342,"San Jose, CA",success,Normal purchase transaction,0.21,Monday,11,False
TXN00000292,2024-06-17 17:11:18,ACC000067,USER0372,29.95,payment,Shell Gas,****6499,"Austin, TX",success,Normal purchase transaction,0.14,Monday,17,False
TXN00000828,2024-06-17 22:43:27,ACC000026,USER0045,141.91,purchase,Target,****1269,"San Jose, CA",success,Normal transfer transaction,0.12,Monday,22,False
TXN00000459,2024-06-17 23:19:01,ACC000054,USER0165,65.87,withdrawal,Grocery Store,****5695,"Phoenix, AZ",success,Normal payment transaction,0.16,Monday,23,False
TXN00000653,2024-06-17 23:36:43,ACC000017,USER0302,115.2,withdrawal,Target,****3087,"Phoenix, AZ",success,Normal payment transaction,0.27,Monday,23,False
TXN00000046,2024-06-18 00:05:41,ACC000047,USER0026,174.04,deposit,Restaurant,****6363,"Houston, TX",success,Normal transfer transaction,0.17,Tuesday,0,False
TXN00000339,2024-06-18 00:30:10,ACC000101,USER0408,31.59,payment,CVS Pharmacy,****3360,"Phoenix, AZ",success,Normal deposit transaction,0.29,Tuesday,0,False
TXN00000035,2024-06-18 03:46:57,ACC000105,USER0168,65.31,transfer,CVS Pharmacy,****3085,"Houston, TX",success,Normal transfer transaction,0.23,Tuesday,3,False
TXN00000470,2024-06-18 04:28:34,ACC000115,USER0101,125.04,withdrawal,Bank ATM,****5910,"San Jose, CA",success,Normal deposit transaction,0.28,Tuesday,4,False
TXN00000717,2024-06-18 05:00:07,ACC000102,USER0362,933.51,payment,Target,****9495,"Houston, TX",success,Normal transfer transaction,0.13,Tuesday,5,False
TXN00000671,2024-06-18 05:33:51,ACC000017,USER0061,902.71,withdrawal,McDonald's,****4107,"Houston, TX",success,Normal payment transaction,0.18,Tuesday,5,False
TXN00000425,2024-06-18 08:42:54,ACC000075,USER0445,286.31,transfer,Best Buy,****7237,"Dallas, TX",success,Normal purchase transaction,0.28,Tuesday,8,False
TXN00000332,2024-06-18 10:21:23,ACC000159,USER0272,190.31,transfer,Amazon,****2879,"Austin, TX",success,Normal deposit transaction,0.19,Tuesday,10,False
TXN00000424,2024-06-18 16:02:16,ACC000179,USER0317,60.38,deposit,Walmart,****8617,"Austin, TX",success,Normal purchase transaction,0.11,Tuesday,16,False
TXN00000312,2024-06-18 23:15:30,ACC000099,USER0077,136.88,payment,Walmart,****1190,"Austin, TX",success,Normal withdrawal transaction,0.2,Tuesday,23,False
TXN00000546,2024-06-19 00:48:06,ACC000052,USER0095,1821.6,deposit,Amazon,****2487,"Chicago, IL",success,Normal deposit transaction,0.29,Wednesday,0,False
TIME_ANOM_0001,2024-06-19 03:17:47,TIME_FRAUD_ACC_010,TIME_FRAUD_USER_003,6771.14,transfer,ATM,****7738,Online,success,Transaction at unusual time,0.77,Wednesday,3,False
TIME_ANOM_0010,2024-06-19 05:10:23,TIME_FRAUD_ACC_005,TIME_FRAUD_USER_004,5620.81,transfer,Online Transfer,****6219,ATM Location,success,Transaction at unusual time,0.71,Wednesday,5,False
TXN00000635,2024-06-19 14:09:55,ACC000160,USER0210,699.82,transfer,Best Buy,****7478,"Philadelphia, PA",success,Normal payment transaction,0.11,Wednesday,14,False
TXN00000688,2024-06-19 15:10:38,ACC000052,USER0258,65.51,transfer,Home Depot,****4304,"New York, NY",success,Normal withdrawal transaction,0.19,Wednesday,15,False
TXN00000795,2024-06-19 21:19:39,ACC000128,USER0339,283.14,deposit,Home Depot,****2251,"New York, NY",success,Normal withdrawal transaction,0.26,Wednesday,21,False
TXN00000735,2024-06-19 22:02:38,ACC000177,USER0064,102.96,deposit,Pharmacy,****4534,"San Diego, CA",success,Normal deposit transaction,0.24,Wednesday,22,False
FRAUD_AMT_00004,2024-06-20 01:38:00,FRAUD_AMT_010,FRAUD_USER_018,131567.19,transfer,Unknown Merchant,****4393,"Las Vegas, NV",success,Unusual high-value transaction,0.9,Thursday,1,False
TXN00000896,2024-06-20 03:13:02,ACC000105,USER0291,487.65,payment,Target,****6582,"Chicago, IL",success,Normal payment transaction,0.2,Thursday,3,False
TXN00000970,2024-06-20 11:46:27,ACC000049,USER0196,114.16,deposit,Shell Gas,****1174,"Houston, TX",success,Normal transfer transaction,0.17,Thursday,11,False
TXN00000182,2024-06-20 12:50:33,ACC000039,USER0154,86.18,transfer,Shell Gas,****9813,"San Diego, CA",success,Normal withdrawal transaction,0.27,Thursday,12,False
TXN00000604,2024-06-20 14:39:51,ACC000048,USER0109,193.51,withdrawal,Target,****5248,"Austin, TX",success,Normal purchase transaction,0.19,Thursday,14,False
TXN00000636,2024-06-20 14:47:17,ACC000182,USER0013,173.86,payment,CVS Pharmacy,****3028,"Austin, TX",success,Normal payment transaction,0.12,Thursday,14,False
TXN00000463,2024-06-20 17:05:59,ACC000179,USER0240,305.44,purchase,Supermarket,****6085,"Austin, TX",success,Normal transfer transaction,0.19,Thursday,17,False
TXN00000549,2024-06-21 03:11:53,ACC000055,USER0264,79.02,withdrawal,Gas Station,****2848,"Philadelphia, PA",success,Normal purchase transaction,0.19,Friday,3,False
TIME_ANOM_0006,2024-06-21 05:44:17,TIME_FRAUD_ACC_004,TIME_FRAUD_USER_002,6974.82,transfer,Online Transfer,****2590,ATM Location,success,Transaction at unusual time,0.72,Friday,5,False
TXN00000518,2024-06-21 11:56:03,ACC000159,USER0021,76.29,deposit,Online Store,****3871,"Austin, TX",success,Normal payment transaction,0.24,Friday,11,False
TXN00000552,2024-06-21 15:43:06,ACC000174,USER0044,106.92,purchase,McDonald's,****7468,"San Antonio, TX",success,Normal payment transaction,0.3,Friday,15,False
TXN00000383,2024-06-21 16:31:49,ACC000074,USER0238,504.86,withdrawal,Shell Gas,****6527,"San Antonio, TX",success,Normal payment transaction,0.21,Friday,16,False
TXN00000067,2024-06-21 18:37:01,ACC000011,USER0391,415.61,withdrawal,Pharmacy,****9502,"Austin, TX",success,Normal transfer transaction,0.28,Friday,18,False
TXN00000932,2024-06-21 20:29:24,ACC000185,USER0302,39.46,deposit,Starbucks,****4805,"Phoenix, AZ",success,Normal transfer transaction,0.17,Friday,20,False
TXN00000613,2024-06-21 20:47:23,ACC000160,USER0107,875.63,deposit,Target,****8911,"Chicago, IL",success,Normal withdrawal transaction,0.14,Friday,20,False
TXN00000606,2024-06-21 22:43:25,ACC000049,USER0058,308.09,purchase,Grocery Store,****1439,"Houston, TX",success,Normal transfer transaction,0.23,Friday,22,False
TXN00000372,2024-06-21 23:52:21,ACC000122,USER0161,186.62,deposit,Grocery Store,****5408,"Chicago, IL",success,Normal withdrawal transaction,0.2,Friday,23,False
TXN00000136,2024-06-22 05:01:09,ACC000033,USER0035,550.54,withdrawal,Online Store,****6933,"San Antonio, TX",success,Normal payment transaction,0.11,Saturday,5,True
TXN00000762,2024-06-22 07:53:34,ACC000124,USER0151,432.05,deposit,Grocery Store,****1036,"Jacksonville, FL",success,Normal payment transaction,0.18,Saturday,7,True
TXN00000307,2024-06-22 10:27:47,ACC000012,USER0005,170.99,withdrawal,Shell Gas,****6384,"Philadelphia, PA",success,Normal transfer transaction,0.29,Saturday,10,True
TXN00000501,2024-06-22 12:20:07,ACC000055,USER0392,309.86,purchase,Shell Gas,****6496,"Los Angeles, CA",success,Normal purchase transaction,0.15,Saturday,12,True
TXN00000755,2024-06-22 17:35:38,ACC000067,USER0005,673.85,payment,McDonald's,****3070,"Chicago, IL",success,Normal transfer transaction,0.21,Saturday,17,True
TXN00000826,2024-06-22 18:00:23,ACC000129,USER0420,917.32,purchase,Pharmacy,****8471,"San Antonio, TX",success,Normal transfer transaction,0.17,Saturday,18,True
TXN00000374,2024-06-22 21:31:39,ACC000011,USER0435,172.13,transfer,Online Store,****6167,"San Diego, CA",success,Normal payment transaction,0.27,Saturday,21,True
TXN00000329,2024-06-23 02:11:11,ACC000072,USER0285,232.51,deposit,McDonald's,****3636,"San Jose, CA",success,Normal deposit transaction,0.1,Sunday,2,True
TXN00000010,2024-06-23 13:38:04,ACC000120,USER0271,121.2,deposit,Amazon,****2876,"Austin, TX",success,Normal payment transaction,0.25,Sunday,13,True
TXN00000523,2024-06-23 17:59:08,ACC000189,USER0331,86.93,purchase,CVS Pharmacy,****4097,"Los Angeles, CA",success,Normal purchase transaction,0.27,Sunday,17,True
TXN00000429,2024-06-24 07:26:15,ACC000080,USER0466,88.16,payment,Bank ATM,****8359,"Dallas, TX",success,Normal withdrawal transaction,0.14,Monday,7,False
TXN00000541,2024-06-24 09:17:43,ACC000137,USER0297,75.69,deposit,McDonald's,****1211,"Chicago, IL",success,Normal payment transaction,0.16,Monday,9,False
TXN00000323,2024-06-24 11:58:43,ACC000046,USER0258,143.53,payment,Bank ATM,****2890,"Philadelphia, PA",success,Normal payment transaction,0.2,Monday,11,False
TXN00000469,2024-06-24 19:49:52,ACC000170,USER0032,101.39,purchase,Grocery Store,****3276,"San Jose, CA",success,Normal purchase transaction,0.25,Monday,19,False
TXN00000477,2024-06-25 02:09:46,ACC000200,USER0144,4934.67,transfer,Target,****9574,"San Jose, CA",success,Normal purchase transaction,0.15,Tuesday,2,False
TIME_ANOM_0016,2024-06-25 02:55:04,TIME_FRAUD_ACC_001,TIME_FRAUD_USER_001,7628.53,withdrawal,Night Transaction,****2153,ATM Location,success,Transaction at unusual time,0.79,Tuesday,2,False
TXN00000361,2024-06-25 10:26:23,ACC000150,USER0130,88.08,deposit,Gas Station,****6990,"San Jose, CA",success,Normal deposit transaction,0.3,Tuesday,10,False
