transaction_id,timestamp,user_id,account_id,amount,transaction_type,merchant,merchant_category,card_number,location,currency,status,channel,description,risk_score,fraud_indicator,ip_address,device_id,session_id,day_of_week,hour,is_weekend,is_business_hours,amount_category
TXN6FE18A029F16,2024-06-07 19:58:00,INSIDER_USER_07,ACC563980,15904.91,adjustment,Internal System,internal,N/A,Internal Network,USD,success,internal,Unauthorized internal transaction,0.928,insider_fraud,192.168.1.239,INSIDER_DEV_744,INSIDER_SES_2B955BB2,Friday,19,False,False,very_large
TXN1F7B6029C68B,2024-06-07 20:03:00,INSIDER_USER_08,ACC921454,21047.66,override,Internal System,internal,N/A,Internal Network,USD,success,internal,Unauthorized internal transaction,0.973,insider_fraud,192.168.3.241,INSIDER_DEV_613,INSIDER_SES_AE988493,Friday,20,False,False,very_large
TXN43FA9260C11C,2024-06-07 21:06:47,USER00486,ACC517500,1351.05,payment,Pharmacy,healthcare,****6097,"Columbus, OH",USD,success,phone,Payment at Pharmacy,0.164,none,98.68.57.52,DEV686893,SES231ECD08,Friday,21,False,False,large
TXN74EE632A2D88,2024-06-07 22:35:00,USER00010,ACC482306,702.35,transfer,Cryptocurrency Exchange,financial,****6560,Unknown Location,USD,pending,online,Suspicious account activity detected,0.788,account_takeover,45.61.185.90,UNKNOWN_DEV_2618,TAKEOVER_SES_941EF782,Friday,22,False,False,medium
TXN4F93526133BC,2024-06-07 23:46:00,INSIDER_USER_04,ACC630657,6640.05,transfer,Internal System,internal,N/A,Internal Network,USD,success,internal,Unauthorized internal transaction,0.951,insider_fraud,192.168.5.120,INSIDER_DEV_890,INSIDER_SES_0F3E3815,Friday,23,False,False,large
TXN9C1B755CC0C5,2024-06-08 01:24:00,SYNTH_USER_013,ACC697351,468.5,cash_advance,High-Value Merchant,retail,****9592,Various Locations,USD,success,pos,Credit building transaction,0.408,synthetic_identity,38.237.217.109,SYNTH_DEV_5767,SYNTH_SES_549D14A9,Saturday,1,True,False,medium
TXNBAA986F45B97,2024-06-08 03:40:00,USER00014,ACC687532,61.45,transfer,Online Transfer,financial,****5305,"Moscow, Russia",USD,flagged,online,Suspicious account activity detected,0.796,account_takeover,77.247.181.165,UNKNOWN_DEV_8169,TAKEOVER_SES_5B2559CC,Saturday,3,True,False,small
TXN772F07D28D1C,2024-06-08 03:45:00,USER00098,ACC269658,23.37,purchase,Gift Card Store,high_risk,****3749,Online - Suspicious,USD,success,atm,Card testing transaction,0.667,card_fraud,241.125.106.48,FRAUD_DEV_5598,FRAUD_SES_50731540,Saturday,3,True,False,small
TXN18CEBE9D2A1E,2024-06-08 04:01:00,USER00074,ACC417329,4562.09,purchase,Cryptocurrency Exchange,high_risk,****5380,Online - Suspicious,USD,success,atm,Fraudulent card usage,0.949,card_fraud,254.7.228.225,FRAUD_DEV_2221,FRAUD_SES_A15CA8C0,Saturday,4,True,False,large
TXNA0E9A9BD4B15,2024-06-08 05:01:00,USER00003,ACC847573,1559.5,purchase,Unknown Merchant,high_risk,****9603,"Las Vegas, NV",USD,pending,online,Fraudulent card usage,0.908,card_fraud,34.19.16.118,FRAUD_DEV_1657,FRAUD_SES_9CD0EA41,Saturday,5,True,False,large
TXND0967615D1A1,2024-06-08 09:40:00,USER00259,ACC619389,110.82,purchase,Dental Office,healthcare,****8329,"Austin, TX",USD,success,mobile,Purchase at Dental Office,0.218,none,116.141.68.10,DEV195641,SESBC75C719,Saturday,9,True,True,medium
TXN4B41AB9808DD,2024-06-08 10:56:28,USER00067,ACC274389,1622.19,transfer,Investment Firm,financial,****5807,"San Francisco, CA",USD,success,mobile,Transfer at Investment Firm,0.216,none,170.41.149.16,DEV770157,SESD535594B,Saturday,10,True,True,large
TXN7452DE3D939B,2024-06-08 11:32:50,USER00172,ACC515922,71.78,deposit,Taco Bell,restaurant,****1615,"San Diego, CA",USD,success,atm,Deposit at Taco Bell,0.196,none,34.230.127.70,DEV119401,SES4469CEE4,Saturday,11,True,True,small
TXN735292EE1043,2024-06-08 11:49:25,USER00300,ACC712955,2533.5,deposit,Amazon,retail,****2687,"Jacksonville, FL",USD,success,atm,Deposit at Amazon,0.086,none,145.27.33.205,DEV647689,SES95E7BAE4,Saturday,11,True,True,large
TXNFDBD25BEC2F6,2024-06-08 14:11:58,USER00404,ACC952686,295.66,transfer,Dental Office,healthcare,****9821,"Chicago, IL",USD,pending,pos,Transfer at Dental Office,0.19,none,149.102.179.159,DEV676247,SES065C232F,Saturday,14,True,True,medium
TXN92500D0753A4,2024-06-08 14:51:16,USER00233,ACC999398,53.32,deposit,Starbucks,restaurant,****5248,"Columbus, OH",USD,success,mobile,Deposit at Starbucks,0.157,none,2.102.30.4,DEV280077,SES8C2C9B21,Saturday,14,True,True,small
TXN25FC32E93FC5,2024-06-08 16:03:00,SYNTH_USER_002,ACC789056,373.92,cash_advance,High-Value Merchant,retail,****6161,Online,USD,pending,pos,Credit building transaction,0.693,synthetic_identity,176.125.64.75,SYNTH_DEV_4548,SYNTH_SES_68AE662C,Saturday,16,True,True,medium
TXN03C0E14AC653,2024-06-08 17:41:46,USER00226,ACC733039,1900.16,payment,Home Depot,retail,****6033,"Chicago, IL",USD,success,atm,Payment at Home Depot,0.225,none,245.211.31.19,DEV269063,SESBF8F5DB1,Saturday,17,True,True,large
TXNA49EC84311DD,2024-06-08 17:43:02,USER00450,ACC425138,2251.08,transfer,Macy's,retail,****6779,"San Francisco, CA",USD,pending,online,Transfer at Macy's,0.114,none,155.15.143.149,DEV417194,SES779A482C,Saturday,17,True,True,large
TXN65C5FA1BF405,2024-06-08 20:02:00,INSIDER_USER_03,ACC986742,24142.45,adjustment,Internal System,internal,N/A,Internal Network,USD,success,internal,Unauthorized internal transaction,0.978,insider_fraud,192.168.7.17,INSIDER_DEV_610,INSIDER_SES_BEA3658D,Saturday,20,True,False,very_large
TXN0EFE49694E95,2024-06-08 20:47:43,USER00042,ACC899550,78.09,purchase,Shell,gas,****4208,"New York, NY",USD,success,mobile,Purchase at Shell,0.232,none,157.175.249.167,DEV175512,SESDA52ADFB,Saturday,20,True,False,small
TXND3FF3918F0D7,2024-06-08 21:18:00,USER00020,ACC106005,1440.97,withdrawal,Cryptocurrency Exchange,financial,****4651,VPN - Suspicious,USD,flagged,atm,Suspicious account activity detected,0.87,account_takeover,199.87.154.255,UNKNOWN_DEV_3345,TAKEOVER_SES_F6D88D0E,Saturday,21,True,False,large
TXN3896318C9703,2024-06-08 21:59:39,USER00066,ACC153045,148.44,transfer,Gas Company,utilities,****2999,"San Diego, CA",USD,success,phone,Transfer at Gas Company,0.143,none,234.134.160.181,DEV984953,SES6A12A2C4,Saturday,21,True,False,medium
TXN4CCBA8060120,2024-06-08 22:16:00,INSIDER_USER_08,ACC986742,18589.23,override,Internal System,internal,N/A,Internal Network,USD,success,internal,Unauthorized internal transaction,0.909,insider_fraud,192.168.3.166,INSIDER_DEV_117,INSIDER_SES_A8EC903C,Saturday,22,True,False,very_large
TXNCE5813410351,2024-06-09 05:43:27,USER00451,ACC365618,243.77,payment,Bank ATM,financial,****7244,"San Antonio, TX",USD,pending,atm,Payment at Bank ATM,0.189,none,105.39.77.97,DEV292811,SESD60574B3,Sunday,5,True,False,medium
TXN3CB6EE54AF3C,2024-06-09 06:40:00,SYNTH_USER_007,ACC652040,14441.87,transfer,Electronics Store,retail,****5672,Various Locations,USD,success,pos,Bust-out transaction - synthetic identity,0.916,synthetic_identity,249.151.165.173,SYNTH_DEV_7371,SYNTH_SES_88956AF4,Sunday,6,True,False,very_large
TXN64C8110808E4,2024-06-09 08:30:00,USER00082,ACC420619,7.07,purchase,High-Risk Online Store,high_risk,****6077,"Reno, NV",USD,flagged,online,Card testing transaction,0.721,card_fraud,101.162.189.24,FRAUD_DEV_9625,FRAUD_SES_0BBD814F,Sunday,8,True,False,small
TXNCB21E621DA78,2024-06-09 08:51:43,USER00121,ACC631756,156.07,deposit,Mobil,gas,****1121,"Columbus, OH",USD,success,phone,Deposit at Mobil,0.147,none,11.111.127.163,DEV500769,SES39094397,Sunday,8,True,False,medium
TXN71863A9E4147,2024-06-09 09:21:34,USER00317,ACC925206,215.02,deposit,Hospital,healthcare,****5782,"San Antonio, TX",USD,success,pos,Deposit at Hospital,0.067,none,86.221.99.211,DEV493817,SES7563C9DE,Sunday,9,True,True,medium
TXN10310A064D51,2024-06-09 09:45:33,USER00281,ACC994787,1389.45,withdrawal,Credit Union,financial,****8656,"San Diego, CA",USD,success,phone,Withdrawal at Credit Union,0.212,none,219.197.233.112,DEV693616,SESC50B8817,Sunday,9,True,True,large
TXNDA04775EF940,2024-06-09 09:51:48,USER00251,ACC925981,1086.45,transfer,Electric Company,utilities,****8001,"San Jose, CA",USD,success,online,Transfer at Electric Company,0.149,none,248.117.136.53,DEV898335,SES6D5C0C24,Sunday,9,True,True,large
TXN8264717ADE7E,2024-06-09 10:02:43,USER00213,ACC377501,41.5,payment,Dental Office,healthcare,****4510,"San Diego, CA",USD,success,pos,Payment at Dental Office,0.159,none,140.158.150.173,DEV932146,SESDA0C59BA,Sunday,10,True,True,small
TXN1F0101B86324,2024-06-09 10:23:00,USER00082,ACC278855,14.57,purchase,Unknown Merchant,high_risk,****4672,"Miami, FL",USD,declined,online,Card testing transaction,0.768,card_fraud,127.133.62.116,FRAUD_DEV_4435,FRAUD_SES_3DB7507D,Sunday,10,True,True,small
TXNFD1C346ABF64,2024-06-09 10:24:00,USER00025,ACC927556,3659.23,purchase,Liquor Store,high_risk,****9857,Foreign Country,USD,success,pos,Fraudulent card usage,0.978,card_fraud,187.89.11.102,FRAUD_DEV_7361,FRAUD_SES_ED8487AA,Sunday,10,True,True,large
TXNA9E26B364802,2024-06-09 10:59:43,USER00212,ACC899787,62.45,deposit,Mobil,gas,****1565,"San Antonio, TX",USD,success,online,Deposit at Mobil,0.221,none,168.232.17.83,DEV844588,SES9CB8A3F8,Sunday,10,True,True,small
TXNA686F3D27D14,2024-06-09 11:16:40,USER00359,ACC534303,207.88,payment,KFC,restaurant,****3806,"Houston, TX",USD,success,online,Payment at KFC,0.228,none,175.184.134.135,DEV312570,SESA442543A,Sunday,11,True,True,medium
TXNA5175DDB079E,2024-06-09 12:04:16,USER00260,ACC205239,952.88,purchase,Credit Union,financial,****5230,"Charlotte, NC",USD,pending,pos,Purchase at Credit Union,0.066,none,42.35.53.183,DEV329431,SESD3E97780,Sunday,12,True,True,medium
TXN6A9063C1961B,2024-06-09 12:08:38,USER00374,ACC192410,730.84,transfer,Investment Firm,financial,****5706,"San Diego, CA",USD,success,pos,Transfer at Investment Firm,0.205,none,250.38.152.180,DEV424096,SES95DF3EC7,Sunday,12,True,True,medium
TXN8E7E53B9A832,2024-06-09 12:40:16,USER00085,ACC172132,487.06,refund,Medical Center,healthcare,****6624,"San Jose, CA",USD,success,mobile,Refund at Medical Center,0.064,none,232.92.122.64,DEV216810,SESBE28D4D0,Sunday,12,True,True,medium
TXNDE9288E2B1E0,2024-06-09 14:47:16,USER00191,ACC332360,1958.3,payment,Nike,retail,****7374,"San Diego, CA",USD,success,mobile,Payment at Nike,0.232,none,77.75.204.99,DEV987681,SESBB735BB8,Sunday,14,True,True,large
TXN3DE4A8970674,2024-06-09 14:51:47,USER00382,ACC897143,229.1,withdrawal,Disney+,entertainment,****6238,"San Francisco, CA",USD,success,pos,Withdrawal at Disney+,0.101,none,199.94.62.114,DEV619207,SESE5E4DD8C,Sunday,14,True,True,medium
TXN22239BC1A1E0,2024-06-09 15:45:00,USER00070,ACC861561,11.81,purchase,Liquor Store,high_risk,****9603,"Reno, NV",USD,declined,online,Card testing transaction,0.691,card_fraud,72.111.43.153,FRAUD_DEV_3621,FRAUD_SES_340CA0CA,Sunday,15,True,True,small
TXN7F9FB5B50542,2024-06-09 16:03:16,USER00030,ACC711878,2454.53,refund,Macy's,retail,****4001,"San Diego, CA",USD,success,atm,Refund at Macy's,0.213,none,188.21.109.65,DEV239614,SES5C4DF758,Sunday,16,True,True,large
TXN942D5C826F0B,2024-06-09 16:09:20,USER00074,ACC712554,430.87,deposit,Spotify,entertainment,****6274,"Philadelphia, PA",USD,success,atm,Deposit at Spotify,0.073,none,231.120.249.135,DEV812573,SESECA57E88,Sunday,16,True,True,medium
TXN2EAE9FBFF05C,2024-06-09 18:22:00,USER00014,ACC295471,1108.53,purchase,Online Transfer,financial,****1862,VPN - Suspicious,USD,pending,mobile,Suspicious account activity detected,0.945,account_takeover,77.247.181.165,UNKNOWN_DEV_8647,TAKEOVER_SES_5CA8AA41,Sunday,18,True,False,large
TXN187B2AB73EAB,2024-06-09 18:26:00,INSIDER_USER_03,ACC630657,24134.8,transfer,Internal System,internal,N/A,Internal Network,USD,success,internal,Unauthorized internal transaction,0.924,insider_fraud,192.168.9.156,INSIDER_DEV_488,INSIDER_SES_A20188F1,Sunday,18,True,False,very_large
TXNFBB0707653E5,2024-06-09 19:10:59,USER00404,ACC952686,291.85,payment,Investment Firm,financial,****8493,"Chicago, IL",USD,success,online,Payment at Investment Firm,0.243,none,17.181.163.75,DEV652141,SES7594A05C,Sunday,19,True,False,medium
TXNEA292819E110,2024-06-09 21:01:00,INSIDER_USER_07,ACC630657,15719.93,override,Internal System,internal,N/A,Internal Network,USD,success,internal,Unauthorized internal transaction,0.97,insider_fraud,192.168.8.125,INSIDER_DEV_619,INSIDER_SES_BAE92B86,Sunday,21,True,False,very_large
TXNA7A44F8CB1BB,2024-06-09 21:53:00,INSIDER_USER_06,ACC563980,8200.78,transfer,Internal System,internal,N/A,Internal Network,USD,success,internal,Unauthorized internal transaction,0.973,insider_fraud,192.168.3.246,INSIDER_DEV_353,INSIDER_SES_C1B1B2D1,Sunday,21,True,False,large
TXN59EE8800517F,2024-06-09 22:04:00,INSIDER_USER_06,ACC949469,9306.4,transfer,Internal System,internal,N/A,Internal Network,USD,success,internal,Unauthorized internal transaction,0.951,insider_fraud,192.168.5.51,INSIDER_DEV_459,INSIDER_SES_C83D9C1D,Sunday,22,True,False,large
TXNF77F089C0CE7,2024-06-10 06:35:00,USER00082,ACC143521,4126.33,purchase,Online Electronics,high_risk,****9603,Foreign Country,USD,success,atm,Fraudulent card usage,0.845,card_fraud,60.226.148.141,FRAUD_DEV_7543,FRAUD_SES_1B3FAA12,Monday,6,False,False,large
TXN5F2ADFE5A025,2024-06-10 09:23:45,USER00093,ACC196781,405.47,deposit,Water Utility,utilities,****8910,"Los Angeles, CA",USD,pending,pos,Deposit at Water Utility,0.092,none,86.175.169.220,DEV872323,SES6778BFF9,Monday,9,False,True,medium
TXN348560321E0A,2024-06-10 09:30:37,USER00402,ACC787923,1586.13,withdrawal,Costco,grocery,****1447,"Chicago, IL",USD,success,mobile,Withdrawal at Costco,0.067,none,130.20.218.201,DEV391345,SESC065A71B,Monday,9,False,True,large
TXN6B84C1233B9D,2024-06-10 10:38:53,USER00020,ACC802729,295.94,deposit,Medical Center,healthcare,****1270,"Chicago, IL",USD,success,mobile,Deposit at Medical Center,0.09,none,38.183.237.31,DEV931040,SES5555B678,Monday,10,False,True,medium
TXN3628EDFD8C16,2024-06-10 11:07:55,USER00022,ACC271339,1856.7,withdrawal,Gas Company,utilities,****8233,"Dallas, TX",USD,pending,mobile,Withdrawal at Gas Company,0.197,none,26.40.166.94,DEV450861,SES08182428,Monday,11,False,True,large
TXNB4FBC03147E5,2024-06-10 11:33:34,USER00091,ACC852470,500.03,refund,Internet Provider,utilities,****1781,"Dallas, TX",USD,success,online,Refund at Internet Provider,0.188,none,16.56.209.66,DEV599687,SESA22CB4DE,Monday,11,False,True,medium
TXNDF6931F80F15,2024-06-10 13:45:50,USER00266,ACC747453,168.15,transfer,Water Utility,utilities,****3161,"San Jose, CA",USD,success,online,Transfer at Water Utility,0.099,none,11.78.72.146,DEV553862,SES70896249,Monday,13,False,True,medium
TXNBFFF5532F449,2024-06-10 14:02:43,USER00052,ACC716886,210.86,deposit,Bank ATM,financial,****2533,"San Diego, CA",USD,pending,mobile,Deposit at Bank ATM,0.174,none,173.225.190.57,DEV641671,SES90A41939,Monday,14,False,True,medium
TXNF71D86D5CB9A,2024-06-10 14:20:56,USER00441,ACC491435,346.63,refund,Hospital,healthcare,****2312,"New York, NY",USD,success,mobile,Refund at Hospital,0.197,none,238.216.86.184,DEV542882,SES30598103,Monday,14,False,True,medium
TXNE6921538373A,2024-06-10 14:22:00,USER00046,ACC219297,2547.51,purchase,Unknown Merchant,high_risk,****6077,"Miami, FL",USD,success,pos,Fraudulent card usage,0.894,card_fraud,226.102.67.80,FRAUD_DEV_5355,FRAUD_SES_89A4D2F5,Monday,14,False,True,large
TXNC10CFEB2C77D,2024-06-10 14:25:03,USER00080,ACC802258,129.93,purchase,Starbucks,restaurant,****3124,"Dallas, TX",USD,success,atm,Purchase at Starbucks,0.058,none,98.191.120.116,DEV994556,SESFFB1DCD4,Monday,14,False,True,medium
TXN6163281C4FE6,2024-06-10 20:29:00,INSIDER_USER_05,ACC986742,12369.41,override,Internal System,internal,N/A,Internal Network,USD,success,internal,Unauthorized internal transaction,0.906,insider_fraud,192.168.5.164,INSIDER_DEV_641,INSIDER_SES_714306B4,Monday,20,False,False,very_large
TXN702F195B5A26,2024-06-10 23:05:00,INSIDER_USER_03,ACC630657,12970.19,override,Internal System,internal,N/A,Internal Network,USD,success,internal,Unauthorized internal transaction,0.936,insider_fraud,192.168.6.115,INSIDER_DEV_153,INSIDER_SES_531C803A,Monday,23,False,False,very_large
TXN592A60EB390B,2024-06-11 00:33:00,SYNTH_USER_009,ACC694246,225.52,cash_advance,Cash Advance,retail,****3264,High-Risk Area,USD,pending,pos,Credit building transaction,0.555,synthetic_identity,131.70.194.86,SYNTH_DEV_7995,SYNTH_SES_A9F45BB7,Tuesday,0,False,False,medium
TXNE5024EACEC53,2024-06-11 03:28:32,USER00320,ACC390743,144.37,payment,Costco,grocery,****7891,"Dallas, TX",USD,success,pos,Payment at Costco,0.205,none,142.98.30.51,DEV997940,SESF3A706C5,Tuesday,3,False,False,medium
TXNE8DD65ABFBBD,2024-06-11 05:31:51,USER00068,ACC324130,270.08,refund,Mobil,gas,****6658,"Philadelphia, PA",USD,success,phone,Refund at Mobil,0.087,none,177.129.137.64,DEV135838,SESA56554B8,Tuesday,5,False,False,medium
TXN4EFD5543621F,2024-06-11 05:56:05,USER00178,ACC841666,105.7,refund,Internet Provider,utilities,****4435,"Philadelphia, PA",USD,success,online,Refund at Internet Provider,0.12,none,202.28.185.1,DEV150486,SES77DAF6FF,Tuesday,5,False,False,medium
TXN3EDC5B604391,2024-06-11 08:16:43,USER00261,ACC116093,287.99,deposit,Bank ATM,financial,****4766,"Phoenix, AZ",USD,pending,atm,Deposit at Bank ATM,0.209,none,238.6.148.106,DEV703070,SES64A40647,Tuesday,8,False,False,medium
TXN2C3C0875E463,2024-06-11 09:04:58,USER00158,ACC513160,120.8,deposit,Hospital,healthcare,****7377,"Columbus, OH",USD,success,online,Deposit at Hospital,0.126,none,222.153.161.106,DEV354117,SES51075742,Tuesday,9,False,True,medium
TXNDBBD0BA83544,2024-06-11 09:17:57,USER00327,ACC573962,421.82,deposit,Pharmacy,healthcare,****5434,"Los Angeles, CA",USD,success,pos,Deposit at Pharmacy,0.08,none,25.101.87.109,DEV527854,SES3B363705,Tuesday,9,False,True,medium
TXNE21BC3366E75,2024-06-11 09:51:33,USER00273,ACC278240,129.03,refund,Chevron,gas,****8274,"Fort Worth, TX",USD,success,phone,Refund at Chevron,0.051,none,198.97.197.52,DEV361829,SESDAC0BC2F,Tuesday,9,False,True,medium
TXNCD712A0CA553,2024-06-11 10:04:12,USER00452,ACC400009,136.68,transfer,Chevron,gas,****4234,"Austin, TX",USD,success,phone,Transfer at Chevron,0.168,none,154.125.77.146,DEV110068,SES300F142E,Tuesday,10,False,True,medium
TXN312B6EBAD8C9,2024-06-11 10:58:59,USER00305,ACC222343,460.56,deposit,Hospital,healthcare,****4609,"Los Angeles, CA",USD,success,phone,Deposit at Hospital,0.185,none,192.139.226.133,DEV809493,SES20C31C7E,Tuesday,10,False,True,medium
TXNB0D8F6EB2FD5,2024-06-11 11:11:49,USER00449,ACC929538,127.1,transfer,Water Utility,utilities,****7496,"Austin, TX",USD,success,phone,Transfer at Water Utility,0.172,none,59.237.14.3,DEV828542,SES748C8C4B,Tuesday,11,False,True,medium
TXN1550E1949901,2024-06-11 11:29:31,USER00399,ACC199096,1164.93,withdrawal,Dental Office,healthcare,****9938,"Dallas, TX",USD,success,phone,Withdrawal at Dental Office,0.119,none,83.183.173.83,DEV681061,SES65468CC5,Tuesday,11,False,True,large
TXN66D2A262E455,2024-06-11 11:40:54,USER00192,ACC421080,473.69,payment,Apple Store,retail,****7947,"Jacksonville, FL",USD,success,atm,Payment at Apple Store,0.06,none,249.243.103.76,DEV508705,SESB41A6E0C,Tuesday,11,False,True,medium
TXN27AD0E36463A,2024-06-11 12:01:39,USER00499,ACC147670,263.17,withdrawal,KFC,restaurant,****2319,"San Antonio, TX",USD,pending,phone,Withdrawal at KFC,0.196,none,243.6.84.157,DEV362081,SES2438EA69,Tuesday,12,False,True,medium
TXN8F24AF4C9D48,2024-06-11 12:19:14,USER00385,ACC171603,1279.37,deposit,Hulu,entertainment,****6968,"San Jose, CA",USD,pending,atm,Deposit at Hulu,0.213,none,184.106.161.18,DEV869300,SESD87522C4,Tuesday,12,False,True,large
TXNE1CA1307003B,2024-06-11 12:40:27,USER00247,ACC633590,76.13,payment,Taco Bell,restaurant,****5968,"San Francisco, CA",USD,success,phone,Payment at Taco Bell,0.155,none,99.99.151.159,DEV851553,SES496B0DAF,Tuesday,12,False,True,small
TXNED48B2255D84,2024-06-11 13:41:21,USER00065,ACC179046,1527.8,transfer,Hospital,healthcare,****4922,"Houston, TX",USD,success,atm,Transfer at Hospital,0.225,none,200.243.241.145,DEV416392,SESF7D72E18,Tuesday,13,False,True,large
TXN6FA175C12BB8,2024-06-11 13:52:59,USER00266,ACC747453,67.52,deposit,Taco Bell,restaurant,****9437,"San Jose, CA",USD,pending,atm,Deposit at Taco Bell,0.163,none,238.131.32.151,DEV280338,SES7E507C26,Tuesday,13,False,True,small
